Restoran,Grad,Ocena,Recenzija
Pur' - Jean-François Rouquette,Paris,4.8,"A l'attention de Inspire67760086001,   Chre Madame, Cher Monsieur,   Nous vous remercions chaleureusement pour votre retour ! Nous sommes ravis que vous ayez apprci votre exprience au PUR' par Jean-Franois Rouquette, laccueil et les conseils de notre sommelier. Votre recommandation nous touche normment. Nous esprons vous revoir trs bientt pour un nouveau moment gourmand !  Cordialement,  Csar Santelia,  Directeur de la Restauration"
Pur' - Jean-François Rouquette,Paris,4.8,It was a pure moment of happiness. The staff is so attentive and smiling. The dishes follow each other with many amazing taste surprises.
Pur' - Jean-François Rouquette,Paris,4.8,"A l'attention de 668damienp,   Cher Monsieur Poujol,   Nous vous remercions d'avoir pris le temps de partager votre exprience au sein de notre restaurant PUR' par Jean-Franois Rouquette.  Nous sommes ravis que vous ayez vcu un moment aussi magique chez nous. Toute lquipe met tout son cur  offrir une exprience unique, pleine de sourires, d'attentions et de dcouvertes gustatives. Votre satisfaction est notre plus belle rcompense. Au plaisir de vous accueillir  nouveau trs bientt !  Cordialement,  Csar Santelia,  Directeur de la Restauration"
Pur' - Jean-François Rouquette,Paris,4.8,"This is the version of our website addressed to speakers of English in the United States. If you are a resident of another country or region, please select the appropriate version of Tripadvisor for your country or region in the drop-down menu."
Epicure,Paris,4.8,"UNFORGETTABLE! I would like to sincerely thank all the teams of the pure epicure for this moment spent with them. A romantic birthday meal that will remain engraved. The welcome, the service, the kitchens... exceptional!  A huge thank you to the team for allowing us to meet and visit the kitchens An unforgettable moment for me. THANK YOU  I tip my hat to the chef obviously but also to the second for the realization of this menu. New chef, new map and new wonder!  I can only recommend the discovery of the establishment."
Epicure,Paris,4.8,"We selected this restaurant for our 40th anniversary wedding. Suffice to say that the score of 5/5 is deserved in every respect. During the reservation, telephone reception and then exchange by email the warmest of Madame Charline. On the day of the meal, the Benjamin Room Manager came to us with a broad smile and made us feel comfortable. The other interveners, both the butlers and the sommelier and his assistants, showed a discreet service, courteous but unobtrusive. (I really enjoyed my discussions on wine). A perfect meal, of course, both in terms of dishes that are so tasty and cooked to perfection (white truffle, lobster, poularde in 2 courses...) and Burgundy wine that is decanted and served at the right temperature. When we left, Benjamin took us back to the valets, no less kind, who made it their duty to send us a taxi. The succession of Eric Frchon was a challenge that Arnaud Faye took up brilliantly. Thanks to him and thanks to Benjamin with all his team: the past 4 hours were a privileged trip out of time. It was an experience that we all want to have at least once. MarcelG"
Epicure,Paris,4.8,"Know A. Faye since the Golden Horse. Were very happy for Epicure of this choice having seen the evolution of this cook. Superb meal this week with lobster and ivy with a particularly well thought-out recipe. Fineness, balance and complexity, everything we seek has this level. I hope it lasts. It is difficult to pass after the EF team in desserts, and they would benefit from being more complex in my humble opinion. A note for desserts in 2* or 3*: Where are the pies, mille-feuilles, Paris-Brest etc? A nice technical dessert is good and we want it because only in these establishments you can taste them. But there should also be a large apple pie, a large clafoutis etc... (in season of course!). It's also the great restaurant. A suggestion! Conclusion: big meal. Very good room service and good sommelier friendly and enthusiastic and not pretentious for a penny. It changes! The room is superb, lunch and evening. Very nice French table."
Epicure,Paris,4.8,"Impeccable service. Michele, Mateo and the entire team went out of their way to make sure we had an incredible experience. Food was 10/10, so many surprises brought to the table throughout the night. It was probably the best dining experience weve ever had. And weve been all over the world and not easily impressed. Not stuffy at all but everyone was dressed up. All men had jackets on. Ladies were in dresses or nice pants suit. Highly recommend- worth the price tag."
Epicure,Paris,4.8,"At Bristol, it feels so good, to consume if possible without moderation."
Epicure,Paris,4.8,"As usual the welcome of all since arrival with the indispensable valet is so pleasant and professional. We immediately feel very well and pampered. Before dinner, stay at the bar always perfect. Then a few steps to the Epicurus. Installation in a table overlooking the Bristol garden with Christmas trees. It's beautiful. The entrance to the Bristol is also magical. On the huge ""table"" where I had been able to enjoy a fabulous spring decor with its flowering onions, a very beautiful manger. And yes, you can enjoy the crches, without religious feelings. Let's get to the delicious meal. The amuses mouth, Special mention for the oyster. The bread baked on site with special flours and a slightly chilled butter, extraordinary. Starters, mackerel like maki; ravioli with white truffle... Very good. Dishes, rolled sole stuffed, what a good idea; scallops, perfect cooking. All this is embellished with small ""middlemen"". Then dessert over vanilla. A well deserved three-star.  But dare I say it? I am more adept at 114, less sophisticated and more affordable cuisine.Question of personal taste. Departure, and what a pleasure at the reception, the majestic feline Socrates agreed to be fondled.  In short, an evening worthy of a Christmas fairy. See you soon."
Epicure,Paris,4.8,"When the great three-star chef was gone we feared for the maintenance of these three stars; now, the new chef has kept them and after our passage to the Epicury I can say that it is justified. We spent a memorable evening in this beautiful restaurant. Welcoming, Service and food were perfect. During dinner we were spoiled and surprised by a multitude of small entrees of surprising originality and taste, served by an exemplary brigade. This restaurant fits perfectly into the magnificent setting of the Bristol Hotel. Perfection in Paris!"
Epicure,Paris,4.8,"Dinner to celebrate our 50th anniversary of marriage! What a magic! Everything was exceptional: tasty dishes , culinary explosions , exceptional Service in both professionalism and relationship , really no words to say how much we appreciated and were won over by all the attention offered on this occasion .. we have already frequented other Michelin-starred restaurants but this one is above the lot . Bravo and thank you to the chef and his whole team!"
Epicure,Paris,4.8,"Georgeous room, Super attentive service. Overall a wonderful experience. Over the top pricing was inline with expectation at a 3 star restaurant. The little extras before and after the meal made it feel very special and worthwhile."
Epicure,Paris,4.8,"This establishment have been famous for over two decades for its beauty atmosphere and outstanding quality of food  I admit that it might be difficult to visit it under new chef and stuff but i did, the place did not change luckily the service was very good but i was not impressed from the quality of the dishes .yes it was good but far from three stars standards .from the menu we have chosen lets not speak on the exaggerate price  Two dishes were out standing the Homard blue and the pigeon.the deserts need to be improved far from being attractive . The luck of bread selection is noticed  If one can describe this a modern cuisine ? Than its definite need improvement to qualify for three stars"
Epicure,Paris,4.8,"We had an unforgettable evening.  Everything was perfect: a warm Welcoming, Service both elegant and humorous, delicate and emotional cuisine. Thank you to all the teams for this exceptional evening!"
